7,13,25,6,12,0.298956519,0.298956519,0.298956519
8,8,22,0,14,0.298956519,0.298956519,0.298956519
11,12.5,26.5,1.5,14,0.298956519,0.298956519,0.298956519
7,10,24,3,14,0.298956519,0.298956519,0.298956519
5,6.5,8.5,1.5,2,0.295803989,0.295803989,0.295803989
7,8.5,16.5,1.5,8,0.295803989,0.295803989,0.295803989
5,5,15,0,10,0.295803989,0.295803989,0.295803989
10,10,20,0,10,0.295803989,0.295803989,0.295803989
9,13.5,23.5,4.5,10,0.295803989,0.295803989,0.295803989
8,11,23,3,12,0.295803989,0.295803989,0.295803989
5,9.5,21.5,4.5,12,0.295803989,0.295803989,0.295803989
10,14.5,26.5,4.5,12,0.295803989,0.295803989,0.295803989
6,6,20,0,14,0.295803989,0.295803989,0.295803989
5,6.5,18.5,1.5,12,0.290473751,0.290473751,0.290473751
9,7.5,7.5,-1.5,0,0.287228132,0.287228132,0.287228132
10,8.5,8.5,-1.5,0,0.287228132,0.287228132,0.287228132
8,11,11,3,0,0.287228132,0.287228132,0.287228132
10,16,16,6,0,0.287228132,0.287228132,0.287228132
7,8.5,10.5,1.5,2,0.287228132,0.287228132,0.287228132
8,9.5,13.5,1.5,4,0.287228132,0.287228132,0.287228132
10,14.5,18.5,4.5,4,0.287228132,0.287228132,0.287228132
6,6,12,0,6,0.287228132,0.287228132,0.287228132
9,10.5,18.5,1.5,8,0.287228132,0.287228132,0.287228132
9,15,23,6,8,0.287228132,0.287228132,0.287228132
10,10,22,0,12,0.287228132,0.287228132,0.287228132
5,5,5,0,0,0.285043856,0.285043856,0.285043856
9,15,15,6,0,0.285043856,0.285043856,0.285043856
6,7.5,9.5,1.5,2,0.285043856,0.285043856,0.285043856
5,5,9,0,4,0.285043856,0.285043856,0.285043856
9,13.5,17.5,4.5,4,0.285043856,0.285043856,0.285043856
8,8,14,0,6,0.285043856,0.285043856,0.285043856
5,9.5,19.5,4.5,10,0.285043856,0.285043856,0.285043856
7,8.5,20.5,1.5,12,0.285043856,0.285043856,0.285043856
10,13,25,3,12,0.285043856,0.285043856,0.285043856
5,11,19,6,8,0.280624304,0.280624304,0.280624304
8,9.5,23.5,1.5,14,0.280624304,0.280624304,0.280624304
9,12,26,3,14,0.280624304,0.280624304,0.280624304
8,6.5,6.5,-1.5,0,0.275,0.275,0.275
8,12.5,12.5,4.5,0,0.275,0.275,0.275
8,11,15,3,4,0.275,0.275,0.275
11,17,23,6,6,0.275,0.275,0.275
6,9,9,3,0,0.273861279,0.273861279,0.273861279
6,7.5,11.5,1.5,4,0.273861279,0.273861279,0.273861279
6,10.5,18.5,4.5,8,0.273861279,0.273861279,0.273861279
8,12.5,24.5,4.5,12,0.273861279,0.273861279,0.273861279
11,17,29,6,12,0.273861279,0.273861279,0.273861279
5,8,20,3,12,0.264575131,0.264575131,0.264575131
5,5,7,0,2,0.262202212,0.262202212,0.262202212
9,9,21,0,12,0.254950976,0.254950976,0.254950976
5,5,19,0,14,0.254950976,0.254950976,0.254950976
