8,9.5,11.5,2.0,2.0,8,1.5,2,-6.0,0,0.310241841149771,0.310241841149771,0.310241841149771
9,10.5,12.5,3.0,3.0,9,1.5,2,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
10,11.5,13.5,4.0,4.0,10,1.5,2,-6.0,0,0.273861278752583,0.273861278752583,0.273861278752583
11,12.5,14.5,5.0,5.0,11,1.5,2,-6.0,0,0.295803989154981,0.295803989154981,0.295803989154981
5,8.0,10.0,-1.0,-1.0,5,3.0,2,-6.0,0,0.325,0.325,0.325
6,9.0,11.0,0.0,0.0,6,3.0,2,-6.0,0,0.374165738677394,0.374165738677394,0.374165738677394
7,10.0,12.0,1.0,1.0,7,3.0,2,-6.0,0,0.35,0.35,0.35
8,11.0,13.0,2.0,2.0,8,3.0,2,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
9,12.0,14.0,3.0,3.0,9,3.0,2,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
10,13.0,15.0,4.0,4.0,10,3.0,2,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
11,14.0,16.0,5.0,5.0,11,3.0,2,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
5,9.5,11.5,-1.0,-1.0,5,4.5,2,-6.0,0,0.285043856274785,0.285043856274785,0.285043856274785
6,10.5,12.5,0.0,0.0,6,4.5,2,-6.0,0,0.3,0.3,0.3
7,11.5,13.5,1.0,1.0,7,4.5,2,-6.0,0,0.360555127546399,0.360555127546399,0.360555127546399
8,12.5,14.5,2.0,2.0,8,4.5,2,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
9,13.5,15.5,3.0,3.0,9,4.5,2,-6.0,0,0.349106001094224,0.349106001094224,0.349106001094224
10,14.5,16.5,4.0,4.0,10,4.5,2,-6.0,0,0.325,0.325,0.325
11,15.5,17.5,5.0,5.0,11,4.5,2,-6.0,0,0.321130814466628,0.321130814466628,0.321130814466628
5,11.0,13.0,-1.0,-1.0,5,6.0,2,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
6,12.0,14.0,0.0,0.0,6,6.0,2,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
7,13.0,15.0,1.0,1.0,7,6.0,2,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
8,14.0,16.0,2.0,2.0,8,6.0,2,-6.0,0,0.412310562561766,0.412310562561766,0.412310562561766
9,15.0,17.0,3.0,3.0,9,6.0,2,-6.0,0,0.33166247903554,0.33166247903554,0.33166247903554
10,16.0,18.0,4.0,4.0,10,6.0,2,-6.0,0,0.33166247903554,0.33166247903554,0.33166247903554
11,17.0,19.0,5.0,5.0,11,6.0,2,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
5,-1.0,3.0,-1.0,-1.0,5,-6.0,4,-6.0,0,0.620483682299543,0.620483682299543,0.620483682299543
6,0.0,4.0,0.0,0.0,6,-6.0,4,-6.0,0,0.729297607290741,0.729297607290741,0.729297607290741
7,1.0,5.0,1.0,1.0,7,-6.0,4,-6.0,0,0.832916562447884,0.832916562447884,0.832916562447884
8,2.0,6.0,2.0,2.0,8,-6.0,4,-6.0,0,0.910357072801656,0.910357072801656,0.910357072801656
9,3.0,7.0,3.0,3.0,9,-6.0,4,-6.0,0,0.921954445729289,0.921954445729289,0.921954445729289
10,4.0,8.0,4.0,4.0,10,-6.0,4,-6.0,0,0.935414346693485,0.935414346693485,0.935414346693485
11,5.0,9.0,5.0,5.0,11,-6.0,4,-6.0,0,0.81891696770796,0.81891696770796,0.81891696770796
